RegionId,Volume,Surface Area,Aspect Ratio,Min Point,Max Point
532,0.24119934433068152,1.9905625699231906,0.5615999879496294,"[25.323299407958984, 27.296600341796875, 19.82159996032715]","[25.892200469970703, 28.309600830078125, 20.623600006103516]"
533,0.23020172076075932,2.121991355723177,0.4210319087851694,"[50.60499954223633, 28.57110023498535, 56.71889877319336]","[50.99660110473633, 29.50119972229004, 57.807498931884766]"
534,0.26004423865261284,2.0584601723463267,0.6584839415335165,"[1.2055399417877197, 1.2460600137710571, 35.08539962768555]","[1.7846699953079224, 2.1255500316619873, 36.015499114990234]"
535,0.2519471591616754,2.0363709491343753,0.6443755289957034,"[2.4045300483703613, 15.269200325012207, 60.358699798583984]","[2.974479913711548, 16.15369987487793, 61.29389953613281]"
536,0.24077685319636702,1.961593556584861,0.6663543267223846,"[29.408100128173828, 27.583799362182617, 22.820999145507812]","[29.980499267578125, 28.442800521850586, 23.69879913330078]"
537,0.2448782096854537,2.0498164336545837,0.5700367042656127,"[24.206300735473633, 9.956549644470215, 54.322898864746094]","[24.692399978637695, 10.809300422668457, 55.327999114990234]"
538,0.23227453741987789,1.9748094085901524,0.49134383466675935,"[25.007699966430664, 27.946399688720703, 20.80929946899414]","[25.493000030517578, 28.934099197387695, 21.638099670410156]"
539,0.23919274042836278,2.0263481044095046,0.5486079250444262,"[30.805299758911133, 2.2031500339508057, 41.679901123046875]","[31.289100646972656, 3.085020065307617, 42.71419906616211]"
540,0.17580225772989622,1.6631080700719039,0.6548342046917703,"[8.611350059509277, 30.99850082397461, 26.840700149536133]","[9.17300033569336, 31.856199264526367, 27.60650062561035]"
541,0.24053589207966386,1.9188735892688538,1.0409227701690038,"[24.71310043334961, 10.743200302124023, 53.565799713134766]","[25.460899353027344, 11.461600303649902, 54.390201568603516]"
542,0.2228233961090674,1.95909847124345,0.46847012509874486,"[46.4192008972168, 20.587200164794922, 57.81119918823242]","[46.89540100097656, 21.603700637817383, 58.63909912109375]"
543,0.21900448447154747,2.0395209553729434,0.4331416712137795,"[30.503400802612305, 8.27534008026123, 48.33300018310547]","[30.896299362182617, 9.182430267333984, 49.40520095825195]"
544,0.22338771299166135,1.8735257455243235,0.7499159244718356,"[41.714500427246094, 4.4783101081848145, 28.31719970703125]","[42.28229904174805, 5.235459804534912, 29.29210090637207]"
545,0.22718347053700025,1.8516809341461744,0.8599111361589284,"[46.335201263427734, 27.797500610351562, 20.988500595092773]","[46.987098693847656, 28.555599212646484, 21.812400817871094]"
546,0.20151103672850684,1.782519580420346,1.1130740074586674,"[48.938201904296875, 23.194299697875977, 55.66400146484375]","[49.77389907836914, 23.945100784301758, 56.30670166015625]"
547,0.20943881244368628,2.283028149265438,1.5776072469356934,"[27.22100067138672, 0.06727299839258194, 37.296199798583984]","[27.976699829101562, 0.5462890267372131, 38.57170104980469]"
548,0.2457753436120259,1.9352169054172002,1.1572113750318689,"[4.732920169830322, 12.544599533081055, 25.103300094604492]","[5.564030170440674, 13.262800216674805, 25.835399627685547]"
549,0.21949716127311797,1.8048804239405603,0.9684241822588854,"[37.550201416015625, 13.501899719238281, 49.09769821166992]","[38.28329849243164, 14.258899688720703, 49.87350082397461]"
550,0.21351782406436184,1.9950215472977009,0.41817378221185153,"[10.404899597167969, 30.7908992767334, 26.67289924621582]","[10.795599937438965, 31.725200653076172, 27.655099868774414]"
551,0.2230948320346791,1.931819649834997,0.5370585969131367,"[58.31340026855469, 14.682499885559082, 49.491600036621094]","[58.79600143432617, 15.581100463867188, 50.41659927368164]"
552,0.23533579152527478,1.880151410567337,0.8513884719486687,"[4.018909931182861, 6.3318400382995605, 46.79330062866211]","[4.684269905090332, 7.113339900970459, 47.62459945678711]"
553,0.19814650664444072,1.9141540999503428,0.42760828333331585,"[4.2032999992370605, 10.312700271606445, 48.99079895019531]","[4.592679977416992, 11.223299980163574, 49.979698181152344]"
554,0.20607297125372787,1.848942160490939,0.45019653473969246,"[41.61650085449219, 15.115699768066406, 21.41390037536621]","[42.09469985961914, 16.177900314331055, 22.191600799560547]"
555,0.19390261378375975,1.704273369169881,0.7283087676644887,"[33.00630187988281, 8.913579940795898, 57.211700439453125]","[33.57310104370117, 9.69182014465332, 58.05720138549805]"
556,0.21199977317894192,1.7743995181315697,0.8851962080508594,"[4.731629848480225, 1.402459979057312, 38.016998291015625]","[5.3881001472473145, 2.1440699100494385, 38.878700256347656]"
557,0.21136405332129898,1.8601907895810226,0.651289446498981,"[8.807559967041016, 1.010890007019043, 42.20800018310547]","[9.289690017700195, 1.7511600255966187, 43.28070068359375]"
558,0.20258974255681306,1.727159402309318,0.8539307444690472,"[32.611000061035156, 14.434900283813477, 58.16939926147461]","[33.26750183105469, 15.203700065612793, 58.90890121459961]"
559,0.22500683727731924,1.9278063796682927,0.5348768945193301,"[42.408199310302734, 24.50550079345703, 23.588499069213867]","[42.891300201416016, 25.408700942993164, 24.535400390625]"
560,0.16827109490857484,1.6146374488595676,1.5654695791682094,"[50.33610153198242, 28.09480094909668, 21.065200805664062]","[51.25550079345703, 28.682100296020508, 21.696699142456055]"
561,0.19498874807375072,1.7885350309802388,0.4655817705277899,"[2.3100099563598633, 27.710599899291992, 23.091400146484375]","[2.7792699337005615, 28.7185001373291, 23.834199905395508]"
562,0.19272686000586448,1.6857161600923185,1.3389665788105907,"[8.342459678649902, 2.3955299854278564, 46.93370056152344]","[9.172860145568848, 3.0157101154327393, 47.68159866333008]"
563,0.20274345419074813,1.7304799815978222,0.9498217391668504,"[33.83300018310547, 5.219610214233398, 52.62080001831055]","[34.48189926147461, 5.902790069580078, 53.52090072631836]"
564,0.18660142200498675,1.7076727898127453,0.5668175314510527,"[36.74570083618164, 16.427499771118164, 59.19020080566406]","[37.29199981689453, 17.391300201416016, 59.95940017700195]"
565,0.19793360770125457,1.7095051865073376,0.7839847982571367,"[52.94139862060547, 23.9822998046875, 22.210800170898438]","[53.591400146484375, 24.811399459838867, 22.922700881958008]"
566,0.1783307405213651,1.609555875097636,1.1441461314968255,"[53.01940155029297, 26.79800033569336, 21.282100677490234]","[53.83060073852539, 27.506999969482422, 21.992700576782227]"
567,0.19764555385672894,1.7379992902656713,0.6308936854514581,"[22.90719985961914, 2.773250102996826, 44.6869010925293]","[23.46579933166504, 3.6586599349975586, 45.47990036010742]"
568,0.198194635004561,1.885198318083163,0.45901748318920077,"[29.604799270629883, 0.2722490131855011, 42.3745002746582]","[29.995800018310547, 1.1240700483322144, 43.385501861572266]"
569,0.21175289109898746,1.8506268359151972,0.552933781448551,"[11.105500221252441, 0.9696069955825806, 45.89500045776367]","[11.586299896240234, 1.8391499519348145, 46.7864990234375]"
570,0.19549645703099242,1.7672692919692392,0.5354976527732842,"[45.004798889160156, 20.28689956665039, 57.81930160522461]","[45.48149871826172, 21.177099227905273, 58.67150115966797]"
571,0.20774731999633908,1.8304440483257154,0.5821760841979872,"[28.409000396728516, 0.6709660291671753, 37.102901458740234]","[28.888599395751953, 1.4947700500488281, 38.113399505615234]"
572,0.17829875062608344,1.7536786366721169,0.5234773587681064,"[44.60639953613281, 23.982500076293945, 39.44779968261719]","[44.99330139160156, 24.721599578857422, 40.51919937133789]"
573,0.14372870297440946,1.6218112927618171,0.7114416684375094,"[19.11840057373047, 27.87179946899414, 58.462100982666016]","[19.565399169921875, 28.500099182128906, 59.763999938964844]"
574,0.18618484768591428,1.8306538328501132,0.471182319027756,"[26.70509910583496, 2.970629930496216, 48.82320022583008]","[27.091299057006836, 3.7902700901031494, 49.88890075683594]"
575,0.20615989730291273,1.7528264335364876,0.8033648183101592,"[11.213000297546387, 4.808060169219971, 27.247900009155273]","[11.783100128173828, 5.5177001953125, 28.111099243164062]"
576,0.17094381017119367,1.7393255816901467,0.3840708118344018,"[11.616499900817871, 20.728500366210938, 19.593700408935547]","[11.996000289916992, 21.71660041809082, 20.3882999420166]"
577,0.19999193589164743,1.6958488171638435,0.7979172214669152,"[49.737098693847656, 26.96139907836914, 20.547500610351562]","[50.38859939575195, 27.77790069580078, 21.2460994720459]"
578,0.20007136975612874,1.7343793392946039,0.689309766271293,"[14.92770004272461, 10.81029987335205, 57.68349838256836]","[15.491900444030762, 11.628800392150879, 58.477298736572266]"
579,0.193897543436792,1.6749158902861259,0.7977836466262752,"[30.015399932861328, 9.392560005187988, 41.18730163574219]","[30.58839988708496, 10.110799789428711, 42.02330017089844]"
580,0.1792515385273159,1.757938245482502,0.4665060130358946,"[47.10580062866211, 8.390629768371582, 25.199499130249023]","[47.493499755859375, 9.221699714660645, 26.226699829101562]"
581,0.17324271998205915,1.7402208728091,0.4222276651346831,"[1.1038600206375122, 15.498800277709961, 43.622398376464844]","[1.4856799840927124, 16.403099060058594, 44.494598388671875]"
582,0.17067129013927798,1.578757553494278,0.9035271023302939,"[6.136809825897217, 11.181599617004395, 26.834999084472656]","[6.7899699211120605, 11.904500007629395, 27.584400177001953]"
583,0.1290740406428981,1.39635111307658,2.0230883465493568,"[32.6869010925293, 10.168100357055664, 44.90129852294922]","[33.650901794433594, 10.644599914550781, 45.49480056762695]"
584,0.17468443228071734,1.725403458704533,0.4240430182483208,"[51.90489959716797, 24.496700286865234, 21.445600509643555]","[52.29010009765625, 25.405099868774414, 22.37540054321289]"
585,0.1706079122450944,1.697868381955874,0.42528205410001535,"[1.6046500205993652, 3.3067901134490967, 42.9296989440918]","[1.9903000593185425, 4.213600158691406, 43.877899169921875]"
586,0.18653058856855048,1.6199436482193967,0.9502699873271254,"[17.118499755859375, 9.151570320129395, 37.04169845581055]","[17.776399612426758, 9.843899726867676, 37.77799987792969]"
587,0.19727666008676847,1.7487190285469474,0.6094131082807479,"[17.509199142456055, 23.750900268554688, 60.09339904785156]","[17.989599227905273, 24.539199829101562, 60.995601654052734]"
588,0.16971456723456468,1.6973239034903496,0.4268845847704962,"[53.3114013671875, 27.806499481201172, 50.11370086669922]","[53.69499969482422, 28.70509910583496, 51.06420135498047]"
589,0.1837856487804394,1.625204828202503,0.7243249000418686,"[5.312839984893799, 23.197399139404297, 51.520198822021484]","[5.877089977264404, 23.97640037536621, 52.25419998168945]"
590,0.17551323426914825,1.7522528670185977,0.5085156418814704,"[8.40884017944336, 0.9753080010414124, 42.19160079956055]","[8.793319702148438, 1.7313899993896484, 43.279598236083984]"
591,0.1725927722187595,1.6160205866787716,0.5176230377710045,"[49.722599029541016, 23.398300170898438, 39.31119918823242]","[50.19260025024414, 24.306299209594727, 40.04199981689453]"
592,0.1604271705866064,1.6404039918719258,0.4248763262902564,"[28.513900756835938, 27.674400329589844, 22.847200393676758]","[28.895099639892578, 28.57159996032715, 23.698400497436523]"
593,0.17569359929555078,1.733568706982015,0.4521146370532084,"[11.807499885559082, 18.672500610351562, 61.14120101928711]","[12.194600105285645, 19.52869987487793, 62.06489944458008]"
594,0.19008212702839022,1.6249419422140516,1.0711069039295629,"[24.62779998779297, 12.042699813842773, 56.84379959106445]","[25.36590003967285, 12.731800079345703, 57.53340148925781]"
595,0.15799346777678555,1.5196184803329609,0.6530608994168648,"[29.023300170898438, 0.3059769868850708, 42.35110092163086]","[29.49250030517578, 1.024440050125122, 43.26190185546875]"
596,0.16332354076548172,1.6387369320954102,0.43287698883493114,"[33.109901428222656, 7.489459991455078, 25.6737003326416]","[33.49440002441406, 8.377699851989746, 26.524799346923828]"
597,0.16791060439826305,1.5741633733671572,0.6472462021304072,"[33.60879898071289, 9.253809928894043, 42.1879997253418]","[34.082000732421875, 9.984910011291504, 43.06639862060547]"
598,0.16027824403049395,1.4776616578817738,0.7571857078922739,"[0.11158899962902069, 10.973199844360352, 39.70320129394531]","[0.6686509847640991, 11.708900451660156, 40.47200012207031]"
599,0.14962048124826388,1.4176787441276522,0.846865103840034,"[6.5342302322387695, 1.0014699697494507, 39.70009994506836]","[7.079619884490967, 1.6454800367355347, 40.56719970703125]"
600,0.1580120252272623,1.6027106446374193,0.47661600779208735,"[37.707801818847656, 12.389800071716309, 50.579200744628906]","[38.09000015258789, 13.191699981689453, 51.504600524902344]"
601,0.14677074643668647,1.4108164929999336,0.6793170240054264,"[52.744598388671875, 15.603599548339844, 57.59989929199219]","[53.28710174560547, 16.40220069885254, 58.3202018737793]"
602,0.153892258379045,1.4327685507986874,0.8224767456400912,"[25.231599807739258, 0.6637269854545593, 43.62049865722656]","[25.787900924682617, 1.3401000499725342, 44.38570022583008]"
603,0.13255698998412077,1.4004658050393302,0.6712478694841729,"[47.90840148925781, 27.395099639892578, 30.81450080871582]","[48.357601165771484, 28.064300537109375, 31.763999938964844]"
604,0.1502831716489426,1.442921005703656,0.6526563657529897,"[58.209800720214844, 27.69059944152832, 43.877601623535156]","[58.680301666259766, 28.411500930786133, 44.67679977416992]"
605,0.15394154833578091,1.4229747220500073,1.0801499397077514,"[1.1263799667358398, 4.961040019989014, 34.71870040893555]","[1.774340033531189, 5.560919761657715, 35.4375]"
606,0.13499805739487364,1.303432717452972,1.0525239376042932,"[31.427000045776367, 28.540000915527344, 23.072799682617188]","[32.05619812011719, 29.137800216674805, 23.764999389648438]"
607,0.1413101722262067,1.4928538870057149,0.520344358573296,"[36.317100524902344, 0.18788599967956543, 42.20610046386719]","[36.69200134277344, 0.9083719849586487, 43.17599868774414]"
608,0.14406909403682294,1.3764207314162704,1.0826112226566629,"[1.7418899536132812, 11.653800010681152, 21.22089958190918]","[2.3769500255584717, 12.240400314331055, 22.003700256347656]"
609,0.13684668470434627,1.3793485417293685,0.5292819601249631,"[28.23430061340332, 2.8013899326324463, 28.796499252319336]","[28.69070053100586, 3.6636900901794434, 29.482500076293945]"
610,0.1504729279431033,1.4137280684037792,0.8247909549606209,"[33.53689956665039, 13.548299789428711, 57.583900451660156]","[34.08720016479492, 14.215499877929688, 58.39609909057617]"
611,0.12003316745468676,1.3097969882955949,0.5624821525078529,"[37.43040084838867, 27.238500595092773, 34.9911994934082]","[37.8849983215332, 28.04669952392578, 35.76839828491211]"
612,19.42924491821643,1.632886041978994,0.34918396292375,"[58.71179962158203, 18.151500701904297, 53.80149841308594]","[59.04520034790039, 19.106300354003906, 54.789798736572266]"
613,0.13750839840603324,1.4652047060797229,0.5422527769713559,"[0.208979994058609, 8.18943977355957, 37.709999084472656]","[0.5830529928207397, 8.879289627075195, 38.6968994140625]"
614,0.14406730452118596,1.4110894077698442,0.6289859945559338,"[14.811800003051758, 15.692000389099121, 36.971500396728516]","[15.279199600219727, 16.435100555419922, 37.81529998779297]"
615,0.13204785390192408,1.3336842872291943,1.6135614307931572,"[18.148399353027344, 11.25, 50.86140060424805]","[18.96470069885254, 11.755900382995605, 51.410301208496094]"
616,0.12363069455412724,1.4984433795182073,0.3344900385838045,"[42.006099700927734, 14.925200462341309, 45.81230163574219]","[42.2952995300293, 15.789799690246582, 46.6693000793457]"
617,0.13243395071378306,1.4237003342465735,0.42036111003432786,"[27.61989974975586, 9.812829971313477, 46.6797981262207]","[27.99220085144043, 10.69849967956543, 47.44900131225586]"
618,0.13660138563024113,1.3782926418875816,0.5132736670013646,"[7.713759899139404, 29.691699981689453, 27.513599395751953]","[8.170060157775879, 30.580699920654297, 28.166900634765625]"
619,0.13676946114712926,1.440027380849903,0.47614410032891297,"[40.00659942626953, 1.1217700242996216, 40.595298767089844]","[40.386600494384766, 1.9198499917984009, 41.445499420166016]"
620,0.12547431386024696,1.3662200806586484,0.4823058828314808,"[0.21638700366020203, 5.100210189819336, 37.203399658203125]","[0.5923780202865601, 5.879779815673828, 38.05979919433594]"
621,0.13903912825128115,1.3928949637880583,0.6148746088378777,"[35.23529815673828, 8.772769927978516, 47.74679946899414]","[35.68989944458008, 9.512109756469727, 48.57339859008789]"
622,0.14179821363529094,1.343030167617803,0.9972163078562062,"[3.924760103225708, 15.455300331115723, 43.09049987792969]","[4.554999828338623, 16.087299346923828, 43.74660110473633]"
623,0.1371592969595345,1.3218406360850847,0.8608696680852574,"[24.624099731445312, 8.29248046875, 39.06449890136719]","[25.17930030822754, 8.937410354614258, 39.76430130004883]"
624,0.135773840523351,1.4272584967422846,0.42759787096453267,"[36.11520004272461, 16.015600204467773, 50.97890090942383]","[36.4922981262207, 16.897499084472656, 51.72209930419922]"
625,0.13601201520133865,1.4248683241491944,0.5200791328090513,"[23.108800888061523, 5.685180187225342, 43.49769973754883]","[23.488000869750977, 6.414299964904785, 44.40489959716797]"
626,0.12764807494662145,1.3936558789000144,0.569274823030074,"[26.309999465942383, 31.176799774169922, 43.9193000793457]","[26.683500289916992, 31.83289909362793, 44.86579895019531]"
627,0.11962352090237374,1.3175456882646779,0.4341612778224515,"[27.3218994140625, 1.8119499683380127, 49.80550003051758]","[27.691600799560547, 2.663480043411255, 50.52220153808594]"
628,0.11457029202790732,1.239066718969281,0.7663744867108885,"[57.569000244140625, 27.71940040588379, 43.89360046386719]","[58.08729934692383, 28.395700454711914, 44.657501220703125]"
629,0.11355159845709549,1.1913497686352095,1.23795419430459,"[10.04800033569336, 13.021200180053711, 21.077699661254883]","[10.757100105285645, 13.593999862670898, 21.66819953918457]"
630,0.11518618524200165,1.4205559127062721,0.33340998693203555,"[10.105600357055664, 30.82550048828125, 26.712299346923828]","[10.393199920654297, 31.688100814819336, 27.493600845336914]"
631,0.11377281357477566,1.392185996152707,0.3721497224572665,"[8.904600143432617, 14.611800193786621, 43.809200286865234]","[9.194430351257324, 15.390600204467773, 44.664798736572266]"
632,0.12211503033889964,1.2473777630985843,0.9298506082715062,"[23.44099998474121, 2.576050043106079, 46.00040054321289]","[23.980499267578125, 3.15625, 46.760799407958984]"
633,0.11318441928035067,1.2785730844885628,0.4474224800821697,"[46.50740051269531, 25.822099685668945, 22.314699172973633]","[46.87630081176758, 26.6466007232666, 22.982999801635742]"
634,0.11321903295329375,1.2831772983096705,0.5747922620066634,"[8.020959854125977, 1.0782599449157715, 42.219200134277344]","[8.390390396118164, 1.7209800481796265, 43.14820098876953]"
635,0.08990830793367073,1.0599431453973682,0.9821046112948781,"[13.649100303649902, 28.251100540161133, 39.6525993347168]","[14.269200325012207, 28.88249969482422, 40.21929931640625]"
636,0.12443541478661138,1.2299451021662446,0.9274721796446146,"[37.96120071411133, 25.85849952697754, 21.305599212646484]","[38.56480026245117, 26.509300231933594, 21.981300354003906]"
637,0.11380264177777571,1.2816806625974468,0.4638263955943933,"[40.61090087890625, 26.30900001525879, 20.60919952392578]","[40.97829818725586, 27.10110092163086, 21.361400604248047]"
638,0.10642355606189406,1.3377722708098945,0.3434462606405235,"[53.50809860229492, 24.225099563598633, 44.66780090332031]","[53.79460144042969, 25.05929946899414, 45.48910140991211]"
639,0.11278741409342025,1.2537550667131645,0.5219939589807557,"[5.609109878540039, 0.1843699961900711, 34.015499114990234]","[5.981249809265137, 0.8972899913787842, 34.847801208496094]"
640,0.1068986425598108,1.335631552872607,0.3446912314585555,"[40.104801177978516, 13.436699867248535, 49.11090087890625]","[40.3921012878418, 14.2701997756958, 49.88650131225586]"
641,0.11677947590692037,1.2985924529628265,0.42784127580112485,"[58.71009826660156, 14.012499809265137, 25.3075008392334]","[59.07740020751953, 14.871000289916992, 26.005800247192383]"
642,0.13014599422195822,1.303296885553997,0.730931750348612,"[47.0177001953125, 27.85300064086914, 21.077699661254883]","[47.48059844970703, 28.486299514770508, 21.82859992980957]"
643,0.12539483701345577,1.2393490408163554,0.8270925984168648,"[56.23429870605469, 26.78969955444336, 25.01409912109375]","[56.770999908447266, 27.438600540161133, 25.728099822998047]"
644,0.10859675166381726,1.233469025597222,0.4254144323647272,"[6.311820030212402, 16.703800201416016, 61.20100021362305]","[6.67588996887207, 17.559600830078125, 61.892799377441406]"
645,0.06926707081653782,1.0200315789281307,1.0261332591416172,"[13.875, 29.4778995513916, 38.500099182128906]","[14.381500244140625, 29.971500396728516, 39.332801818847656]"
646,0.1260821688964223,1.2415716875023544,0.8472655231276227,"[14.331199645996094, 28.269899368286133, 39.667198181152344]","[14.876500129699707, 28.91349983215332, 40.332401275634766]"
647,0.0895262572458774,1.034087845428046,1.3040945436331497,"[19.07699966430664, 30.491100311279297, 21.34910011291504]","[19.762300491333008, 31.016599655151367, 21.892799377441406]"
648,0.10296002372958782,1.1434458390746662,1.678135085992897,"[30.45170021057129, 24.778400421142578, 19.755199432373047]","[31.24209976196289, 25.249399185180664, 20.238300323486328]"
649,0.1030301033473151,1.1040912369484475,0.8912400612874141,"[39.44369888305664, 26.697500228881836, 22.102100372314453]","[39.9828987121582, 27.302499771118164, 22.68549919128418]"
650,0.12663294627123628,1.358098519849921,0.5253774299486554,"[7.811140060424805, 10.512200355529785, 47.273799896240234]","[8.187520027160645, 11.228599548339844, 48.11159896850586]"
651,0.11298578183450343,1.2464782543166257,0.4704304618543586,"[26.31049919128418, 6.711339950561523, 48.49340057373047]","[26.681499481201172, 7.4999799728393555, 49.207298278808594]"
652,0.11368495526653588,1.2693865914035571,0.5203996398468265,"[34.70880126953125, 14.605899810791016, 57.89310073852539]","[35.074798583984375, 15.309200286865234, 58.692298889160156]"
653,0.11153561001380996,1.1431502579017399,1.0710272859637922,"[54.035499572753906, 28.47570037841797, 21.766300201416016]","[54.640201568603516, 29.040300369262695, 22.382400512695312]"
654,0.13155703429798243,1.276497321517863,0.8320905024793195,"[2.7300798892974854, 12.699600219726562, 47.651100158691406]","[3.2722699642181396, 13.351200103759766, 48.319400787353516]"
655,0.09985194426449404,1.2757366155677654,0.3756349527384719,"[9.106149673461914, 12.530599594116211, 52.63119888305664]","[9.390430450439453, 13.287400245666504, 53.4817008972168]"
656,0.10519190231084156,1.2074985516071617,0.48136061753713655,"[27.2091007232666, 14.214200019836426, 47.385398864746094]","[27.57710075378418, 14.978699684143066, 48.07229995727539]"
657,0.11847651699801215,1.198441089691371,0.8560871897371662,"[57.92070007324219, 28.160600662231445, 48.82630157470703]","[58.465599060058594, 28.797100067138672, 49.484798431396484]"
658,0.09799169081923799,1.2535123067808873,0.3353707081755667,"[3.707240104675293, 2.1355700492858887, 52.41130065917969]","[3.9903600215911865, 2.9797699451446533, 53.16699981689453]"
659,0.10382955732783893,1.1196997487035034,0.6770449021109263,"[16.215599060058594, 14.726699829101562, 40.128700256347656]","[16.67009925842285, 15.39799976348877, 40.79309844970703]"
660,0.10185480790328347,1.2887975945920354,0.3756562156849964,"[25.80780029296875, 28.908000946044922, 38.009300231933594]","[26.093599319458008, 29.668800354003906, 38.84809875488281]"
661,0.13001385716654337,1.3072589392025225,0.7666582730985076,"[3.3202199935913086, 2.2501299381256104, 37.614498138427734]","[3.7782599925994873, 2.8475799560546875, 38.423500061035156]"
662,0.09584917364467613,1.0662432043119412,1.193318228766615,"[3.626569986343384, 2.3315000534057617, 38.83340072631836]","[4.245520114898682, 2.85017991065979, 39.477699279785156]"
663,0.0994060730698057,1.2615690450701742,0.3669976569522696,"[8.907219886779785, 30.50909996032715, 28.352500915527344]","[9.192230224609375, 31.28569984436035, 29.1825008392334]"
664,0.10663760299691286,1.1318638619045975,0.797481731818002,"[13.742600440979004, 27.83060073852539, 38.70690155029297]","[14.280900001525879, 28.505599975585938, 39.2599983215332]"
665,0.11073809249802782,1.148171938428385,0.8428690783781453,"[15.734399795532227, 27.524900436401367, 32.85049819946289]","[16.275100708007812, 28.166400909423828, 33.47330093383789]"
666,0.10921367982247968,1.2404765785368235,0.8218863278871168,"[23.021099090576172, 0.04349679872393608, 32.50360107421875]","[23.4778995513916, 0.599291980266571, 33.357601165771484]"
667,0.09201761691290869,1.206327306642957,0.3847009977779538,"[36.211700439453125, 9.537960052490234, 57.722599029541016]","[36.49420166015625, 10.272299766540527, 58.560298919677734]"
668,0.11502790700086113,1.1641180894163097,1.077738720100651,"[39.33549880981445, 15.274100303649902, 21.7539005279541]","[39.95800018310547, 15.851699829101562, 22.32699966430664]"
669,0.10699748604596782,1.2020083764470262,0.4768393516948838,"[44.311500549316406, 14.98449993133545, 45.91780090332031]","[44.67900085449219, 15.755200386047363, 46.60419845581055]"
670,0.11169325552956265,1.24351447793523,0.5071011034583364,"[52.61629867553711, 27.492300033569336, 38.61439895629883]","[52.98759841918945, 28.22450065612793, 39.387001037597656]"
671,0.10171496892799295,1.1699496320472278,0.41587748290192744,"[41.31639862060547, 16.511899948120117, 59.08100128173828]","[41.68000030517578, 17.386199951171875, 59.71540069580078]"
672,0.0913634431852279,1.1966516485224203,0.41903953843543185,"[46.509700775146484, 24.513399124145508, 21.716999053955078]","[46.792301177978516, 25.18779945373535, 22.560100555419922]"
673,0.09621659971405208,1.235794935721848,0.3720521628530582,"[5.409170150756836, 15.831399917602539, 21.406099319458008]","[5.692599773406982, 16.59320068359375, 22.181900024414062]"
674,0.06032982926801668,0.9197771775590932,0.6178656220322887,"[38.05649948120117, 17.110599517822266, 60.48680114746094]","[38.4536018371582, 17.753299713134766, 61.24409866333008]"
675,0.10934289367477604,1.2152403870907296,0.5733331566747842,"[10.015399932861328, 0.07491210103034973, 46.98310089111328]","[10.388099670410156, 0.7249699831008911, 47.800498962402344]"
676,0.10813402630467961,1.1374198575896701,0.7910582183425615,"[11.322999954223633, 5.760419845581055, 32.796199798583984]","[11.77910041809082, 6.336989879608154, 33.50189971923828]"
677,0.08798672721208427,0.996858235877601,1.0125387222515672,"[14.022299766540527, 5.16510009765625, 33.12379837036133]","[14.542400360107422, 5.678760051727295, 33.754798889160156]"
678,0.09930952541765972,1.1359664619482903,0.5721145069099254,"[15.211099624633789, 7.7791900634765625, 31.497600555419922]","[15.578700065612793, 8.421719551086426, 32.25490188598633]"
679,0.10777389606731884,1.117910554930633,0.9273049621679506,"[6.335229873657227, 0.9706479907035828, 43.30690002441406]","[6.87253999710083, 1.5500799417495728, 43.99209976196289]"
680,0.09655258116918745,1.0463159400847706,1.1013189352955437,"[16.452600479125977, 10.449600219726562, 34.57120132446289]","[17.046100616455078, 10.988499641418457, 35.19670104980469]"
681,0.09881265316730498,1.136132082284361,0.4562252707856416,"[18.820100784301758, 30.617700576782227, 24.082399368286133]","[19.185400009155273, 31.418399810791016, 24.725200653076172]"
682,0.10529347120859629,1.1172947901165382,0.741066642705987,"[53.81529998779297, 22.90570068359375, 47.374900817871094]","[54.27149963378906, 23.521299362182617, 48.02539825439453]"
683,0.09753761811084839,1.0800627603672797,0.7144210161749603,"[2.1371500492095947, 0.06028059870004654, 45.30609893798828]","[2.583479881286621, 0.6850240230560303, 45.96820068359375]"
684,0.10894843426390441,1.1493467417586811,0.6820712407116032,"[11.116800308227539, 28.86090087890625, 55.66939926147461]","[11.569899559020996, 29.52519989013672, 56.30690002441406]"
685,0.08357869691676201,1.029720699179241,0.4686687279845426,"[29.71179962158203, 25.728900909423828, 19.44580078125]","[30.064800262451172, 26.482099533081055, 20.075300216674805]"
686,0.09395922605051824,1.0326363221235768,1.2424670911292528,"[49.040401458740234, 27.162599563598633, 24.791200637817383]","[49.647098541259766, 27.65089988708496, 25.385799407958984]"
687,0.0908708232559805,1.0643781727442638,0.531969839050969,"[3.0131399631500244, 5.002170085906982, 25.694700241088867]","[3.376970052719116, 5.686100006103516, 26.39189910888672]"
688,0.07081896467971562,0.8705857991397106,0.7823122876691049,"[7.623429775238037, 28.709400177001953, 53.646400451660156]","[8.065279960632324, 29.274200439453125, 54.20109939575195]"
689,0.08698369488247165,1.1384249013884444,0.3725573085730102,"[30.91010093688965, 23.931900024414062, 60.11090087890625]","[31.1924991607666, 24.689899444580078, 60.84830093383789]"
690,0.10507421648516514,1.1161008305003912,0.729134770807283,"[37.92409896850586, 26.21419906616211, 20.201200485229492]","[38.38010025024414, 26.839599609375, 20.841299057006836]"
691,0.10407890118854236,1.1196238227445952,0.7163340746756943,"[56.017398834228516, 14.573100090026855, 54.46080017089844]","[56.46739959716797, 15.201299667358398, 55.18669891357422]"
